time,ecg,hr,rr,marker,norm_time
1741758047001924967,0.127,,,,0.3173911056
1741758047009628671,0.181,,,,0.318161476
1741758047017332375,0.24,,,,0.3189318464
1741758047025036079,0.291,,,,0.3197022168
1741758047032739783,0.343,,,,0.3204725872
1741758047040443487,0.38,,,,0.3212429576
1741758047048147191,0.397,,,,0.322013328
1741758047055850895,0.395,,,,0.3227836984
1741758047063554599,0.36,,,,0.3235540688
1741758047071258303,0.289,,,,0.3243244392
1741758047078962007,0.176,,,,0.3250948096
1741758047086665711,0.044,,,,0.32586518
1741758047094369415,-0.076,,,,0.3266355504
1741758047102073119,-0.184,,,,0.3274059208
1741758047109776823,-0.255,,876.0,,0.3281762912
1741758047117480527,-0.296,,,,0.3289466616
1741758047125184231,-0.323,,,,0.329717032
1741758047132887935,-0.326,,,,0.3304874024
1741758047140591639,-0.328,,,,0.3312577728
1741758047148295343,-0.326,,,,0.3320281432
1741758047155999047,-0.311,,,,0.3327985136
1741758047163702751,-0.299,,,,0.333568884
1741758047171406455,-0.284,,,,0.3343392544
1741758047179110159,-0.279,,,,0.3351096248
1741758047186813863,-0.274,,,,0.3358799952
1741758047194517567,-0.26,,,,0.3366503656
1741758047202221324,-0.252,76.0,,,0.3374207413
1741758047209925028,-0.245,,,,0.3381911117
1741758047217628732,-0.235,,,,0.3389614821
1741758047225332436,-0.233,,,,0.3397318525
1741758047233036140,-0.223,,,,0.3405022229
1741758047240739844,-0.218,,,,0.3412725933
1741758047248443548,-0.211,,,,0.3420429637
1741758047256147252,-0.203,,,,0.3428133341
1741758047263850956,-0.203,,,,0.3435837045
1741758047271554660,-0.198,,,,0.3443540749
1741758047279258364,-0.193,,,,0.3451244453
1741758047286962068,-0.188,,,,0.3458948157
1741758047294665772,-0.181,,,,0.3466651861
1741758047302369476,-0.186,,,,0.3474355565
1741758047310073180,-0.186,,,,0.3482059269
1741758047317776884,-0.193,,,,0.3489762973
1741758047325480588,-0.208,,,,0.3497466677
1741758047333184292,-0.201,,,,0.3505170381
1741758047340887996,-0.188,,,,0.3512874085
1741758047348591700,-0.179,,,,0.3520577789
1741758047356295404,-0.154,,,,0.3528281493
1741758047363999108,-0.125,,,,0.3535985197
1741758047371702812,-0.122,,,,0.3543688901
1741758047379406516,-0.149,,,,0.3551392605
1741758047387110220,-0.169,,,,0.3559096309
1741758047394813924,-0.161,,,,0.3566800013
1741758047402517628,-0.154,,,,0.3574503717
1741758047410221332,-0.149,,,,0.3582207421
1741758047417925036,-0.147,,,,0.3589911125
1741758047425628740,-0.147,,,,0.3597614829
1741758047433332444,-0.137,,,,0.3605318533
1741758047441036148,-0.139,,,,0.3613022237
1741758047448739852,-0.166,,,,0.3620725941
1741758047456443556,-0.25,,,,0.3628429645
1741758047464147260,-0.284,,,,0.3636133349
1741758047471850964,0.019,,,,0.3643837053
1741758047479554668,0.65,,,,0.3651540757
1741758047487258372,1.185,,,,0.3659244461
1741758047494962076,1.089,,,,0.3666948165
1741758047502665780,0.304,,,,0.3674651869
1741758047510369484,-0.264,,,,0.3682355573
1741758047518073188,-0.166,,,,0.3690059277
1741758047525776892,-0.076,,,,0.3697762981
1741758047533480596,-0.201,,,,0.3705466685
1741758047541184300,-0.208,,,,0.3713170389
1741758047548888004,-0.147,,,,0.3720874093
1741758047556591708,-0.159,,,,0.3728577797
1741758047564295412,-0.161,,,,0.3736281501
1741758047571999116,-0.122,,,,0.3743985205
1741758047579702820,-0.11,,,,0.3751688909
1741758047587406524,-0.105,,,,0.3759392613
1741758047595110228,-0.08,,,,0.3767096317
1741758047602813932,-0.061,,,,0.3774800021
1741758047610517636,-0.044,,,,0.3782503725
1741758047618221340,-0.024,,,,0.3790207429
1741758047625925044,0.0,,,,0.3797911133
1741758047633628748,0.036,,,,0.3805614837
1741758047641332452,0.066,,,,0.3813318541
1741758047649036156,0.105,,,,0.3821022245
1741758047656739860,0.157,,,,0.3828725949
1741758047664443564,0.206,,,,0.3836429653
1741758047672147268,0.267,,,,0.3844133357
1741758047679850972,0.321,,,,0.3851837061
1741758047687554676,0.36,,,,0.3859540765
1741758047695258380,0.387,,,,0.3867244469
1741758047702962084,0.397,,,,0.3874948173
1741758047710665788,0.392,,,,0.3882651877
1741758047718369492,0.345,,,,0.3890355581
1741758047726073196,0.245,,,,0.3898059285
1741758047733776900,0.125,,,,0.3905762989
1741758047741480604,-0.009,,,,0.3913466693
1741758047749184308,-0.127,,,,0.3921170397
1741758047756888012,-0.211,,,,0.3928874101
1741758047764591769,-0.274,,,,0.3936577858
1741758047772295473,-0.306,,,,0.3944281562
1741758047779999177,-0.323,,,,0.3951985266
1741758047787702881,-0.328,,,,0.395968897
1741758047795406585,-0.318,,,,0.3967392674
1741758047803110289,-0.314,,,,0.3975096378
1741758047810813993,-0.299,,,,0.3982800082
1741758047818517697,-0.287,,,,0.3990503786
1741758047826221401,-0.277,,,,0.399820749
1741758047833925105,-0.262,,,,0.4005911194
1741758047841628809,-0.26,,,,0.4013614898
1741758047849332513,-0.25,,,,0.4021318602
1741758047857036217,-0.235,,,,0.4029022306
1741758047864739921,-0.23,,,,0.403672601
1741758047872443625,-0.218,,,,0.4044429714
1741758047880147329,-0.211,,,,0.4052133418
1741758047887851033,-0.208,,,,0.4059837122
1741758047895554737,-0.201,,,,0.4067540826
1741758047903258441,-0.206,,797.0,,0.407524453
1741758047910962145,-0.198,,,,0.4082948234
1741758047918665849,-0.191,,,,0.4090651938
1741758047926369553,-0.191,,,,0.4098355642
1741758047934073257,-0.186,,,,0.4106059346
1741758047941776961,-0.184,,,,0.411376305
1741758047949480665,-0.181,,,,0.4121466754
1741758047957184369,-0.174,,,,0.4129170458
1741758047964888073,-0.176,,,,0.4136874162
1741758047972591777,-0.184,,,,0.4144577866
1741758047980295481,-0.201,,,,0.415228157
1741758047987999185,-0.203,,,,0.4159985274
1741758047995702889,-0.184,,,,0.4167688978
1741758048003406593,-0.174,,,,0.4175392682
1741758048011110297,-0.159,,,,0.4183096386
1741758048018814001,-0.127,,,,0.419080009
1741758048026517705,-0.115,,,,0.4198503794
1741758048034221409,-0.134,,,,0.4206207498
1741758048041925113,-0.159,,,,0.4213911202
1741758048049628817,-0.161,,,,0.4221614906
1741758048057332521,-0.149,,,,0.422931861
1741758048065036225,-0.144,,,,0.4237022314
1741758048072739929,-0.142,,,,0.4244726018
1741758048080443633,-0.139,,,,0.4252429722
1741758048088147337,-0.137,,,,0.4260133426
1741758048095851041,-0.132,,,,0.426783713
1741758048103554745,-0.147,,,,0.4275540834
1741758048111258449,-0.206,,,,0.4283244538
1741758048118962153,-0.289,,,,0.4290948242
1741758048126665857,-0.154,,,,0.4298651946
1741758048134369561,0.38,,,,0.430635565
1741758048142073265,1.032,,,,0.4314059354
1741758048149776969,1.248,,,,0.4321763058
1741758048157480673,0.662,,,,0.4329466762
1741758048165184377,-0.122,,,,0.4337170466
1741758048172888081,-0.24,,,,0.434487417
1741758048180591785,-0.071,,,,0.4352577874
1741758048188295489,-0.152,,,,0.4360281578
1741758048195999193,-0.22,,,,0.4367985282
1741758048203702897,-0.164,,,,0.4375688986
1741758048211406601,-0.152,,,,0.438339269
1741758048219110305,-0.166,,,,0.4391096394
1741758048226814009,-0.137,,,,0.4398800098
1741758048234517713,-0.112,,,,0.4406503802
1741758048242221417,-0.11,,,,0.4414207506
1741758048249925121,-0.09,,,,0.442191121
1741758048257628825,-0.068,,,,0.4429614914
1741758048265332529,-0.058,,,,0.4437318618
1741758048273036233,-0.034,,,,0.4445022322
1741758048280739937,-0.009,,,,0.4452726026
1741758048288443641,0.017,,,,0.446042973
1741758048296147345,0.051,,,,0.4468133434
1741758048303851049,0.083,,,,0.4475837138
1741758048311554753,0.127,,,,0.4483540842
1741758048319258457,0.176,,,,0.4491244546
1741758048326962214,0.228,76.0,,,0.4498948303
1741758048334665918,0.282,,,,0.4506652007
1741758048342369622,0.323,,,,0.4514355711
1741758048350073326,0.358,,,,0.4522059415
1741758048357777030,0.375,,,,0.4529763119
1741758048365480734,0.368,,,,0.4537466823
1741758048373184438,0.345,,,,0.4545170527
1741758048380888142,0.279,,,,0.4552874231
1741758048388591846,0.169,,,,0.4560577935
1741758048396295550,0.044,,,,0.4568281639
1741758048403999254,-0.08,,,,0.4575985343
1741758048411702958,-0.181,,,,0.4583689047
