time,ecg,hr,rr,marker,norm_time
1740465466660610861,-0.121,,,,0.3458836748
1740465466668314147,-0.118,,,,0.3466540034
1740465466676017433,-0.121,,,,0.347424332
1740465466683720719,-0.121,,,,0.3481946606
1740465466691424005,-0.111,,,,0.3489649892
1740465466699127291,-0.099,,,,0.3497353178
1740465466706830577,-0.096,,,,0.3505056464
1740465466714533863,-0.099,,,,0.351275975
1740465466722237149,-0.108,,,,0.3520463036
1740465466729940435,-0.123,,,,0.3528166322
1740465466737643721,-0.128,,,,0.3535869608
1740465466745347007,-0.121,,,,0.3543572894
1740465466753050293,-0.121,,,,0.355127618
1740465466760753579,-0.125,,,,0.3558979466
1740465466768456865,-0.123,,,,0.3566682752
1740465466776160151,-0.121,,,,0.3574386038
1740465466783863437,-0.121,,,,0.3582089324
1740465466791566723,-0.118,,,,0.358979261
1740465466799270009,-0.116,,,,0.3597495896
1740465466806973295,-0.118,,,,0.3605199182
1740465466814676581,-0.121,,,,0.3612902468
1740465466822379867,-0.121,,,,0.3620605754
1740465466830083153,-0.13,,,,0.362830904
1740465466837786439,-0.125,,,,0.3636012326
1740465466845489725,-0.016,,,,0.3643715612
1740465466853193011,0.227,,,,0.3651418898
1740465466860896297,0.457,,,,0.3659122184
1740465466868599583,0.639,,,,0.366682547
1740465466876302869,0.6900000000000001,,,,0.3674528756
1740465466884006155,0.213,,,,0.3682232042
1740465466891709441,-0.493,,,,0.3689935328
1740465466899412727,-0.535,,,,0.3697638614
1740465466907116013,-0.186,,,,0.37053419
1740465466914819299,-0.152,,,,0.3713045186
1740465466922522585,-0.227,,,,0.3720748472
1740465466930225871,-0.167,,,,0.3728451758
1740465466937929157,-0.14,,,,0.3736155044
1740465466945632443,-0.164,,,,0.374385833
1740465466953335729,-0.142,,,,0.3751561616
1740465466961039015,-0.121,,,,0.3759264902
1740465466968742301,-0.123,,,,0.3766968188
1740465466976445587,-0.116,,,,0.3774671474
1740465466984148873,-0.104,,,,0.378237476
1740465466991852159,-0.096,,,,0.3790078046
1740465466999555445,-0.092,,,,0.3797781332
1740465467007258731,-0.082,,,,0.3805484618
1740465467014962017,-0.075,,,,0.3813187904
1740465467022665303,-0.07,,,,0.382089119
1740465467030368589,-0.062,,,,0.3828594476
1740465467038071875,-0.055,,,,0.3836297762
1740465467045775161,-0.048,,,,0.3844001048
1740465467053478447,-0.041,,,,0.3851704334
1740465467061181733,-0.033,,,,0.385940762
1740465467068885019,-0.021,,,,0.3867110906
1740465467076588305,-0.012,,,,0.3874814192
1740465467084291591,0.0,,,,0.3882517478
1740465467091994877,0.012,,,,0.3890220764
1740465467099698163,0.024,,,,0.389792405
1740465467107401449,0.038,,,,0.3905627336
1740465467115104735,0.048,,,,0.3913330622
1740465467122808021,0.053,,,,0.3921033908
1740465467130511307,0.055,,,,0.3928737194
1740465467138214642,0.053,,,,0.3936440529
1740465467145918207,0.053,,,,0.3944144094
1740465467153621772,0.05,,,,0.3951847659
1740465467161325337,0.038,,,,0.3959551224
1740465467169028902,0.016,,,,0.3967254789
1740465467176732467,-0.016,,,,0.3974958354
1740465467184436032,-0.06,,,,0.3982661919
1740465467192139597,-0.104,,,,0.3990365484
1740465467199843162,-0.14,,,,0.3998069049
1740465467207546727,-0.169,,,,0.4005772614
1740465467215250292,-0.191,,,,0.4013476179
1740465467222953857,-0.2,,,,0.4021179744
1740465467230657422,-0.203,,,,0.4028883309
1740465467238360987,-0.2,,,,0.4036586874
1740465467246064552,-0.193,,,,0.4044290439
1740465467253768117,-0.184,,,,0.4051994004
1740465467261471682,-0.176,,,,0.4059697569
1740465467269175247,-0.167,,,,0.4067401134
1740465467276878812,-0.154,,,,0.4075104699
1740465467284582377,-0.147,,,,0.4082808264
1740465467292285942,-0.138,,,,0.4090511829
1740465467299989507,-0.125,,,,0.4098215394
1740465467307693072,-0.121,,,,0.4105918959
1740465467315396637,-0.116,,,,0.4113622524
1740465467323100202,-0.111,,,,0.4121326089
1740465467330803767,-0.106,,,,0.4129029654
1740465467338507332,-0.104,,,,0.4136733219
1740465467346210897,-0.101,,,,0.4144436784
1740465467353914462,-0.099,,,,0.4152140349
1740465467361618027,-0.099,,,,0.4159843914
1740465467369321592,-0.099,,,,0.4167547479
1740465467377025157,-0.099,,,,0.4175251044
1740465467384728722,-0.101,,,,0.4182954609
1740465467392432287,-0.104,,,,0.4190658174
1740465467400135852,-0.106,,,,0.4198361739
1740465467407839417,-0.106,,,,0.4206065304
1740465467415542982,-0.108,,,,0.4213768869
1740465467423246547,-0.106,,,,0.4221472434
1740465467430950112,-0.106,,,,0.4229175999
1740465467438653677,-0.106,,,,0.4236879564
1740465467446357242,-0.106,,,,0.4244583129
1740465467454060807,-0.106,,,,0.4252286694
1740465467461764372,-0.104,,,,0.4259990259
1740465467469467937,-0.104,,,,0.4267693824
1740465467477171502,-0.101,,,,0.4275397389
1740465467484875067,-0.101,,,,0.4283100954
1740465467492578632,-0.099,,,,0.4290804519
1740465467500282197,-0.101,,,,0.4298508084
1740465467507985762,-0.099,,,,0.4306211649
1740465467515689327,-0.096,,,,0.4313915214
1740465467523392892,-0.094,,,,0.4321618779
1740465467531096457,-0.094,,,,0.4329322344
1740465467538800022,-0.094,,,,0.4337025909
1740465467546503587,-0.094,,,,0.4344729474
1740465467554207152,-0.094,,,,0.4352433039
1740465467561910717,-0.092,,,,0.4360136604
1740465467569614282,-0.092,,,,0.4367840169
1740465467577317847,-0.092,,,,0.4375543734
1740465467585021412,-0.092,,,,0.4383247299
1740465467592724977,-0.092,,,,0.4390950864
1740465467600428542,-0.089,,,,0.4398654429
1740465467608132107,-0.089,,,,0.4406357994
1740465467615835672,-0.087,,,,0.4414061559
1740465467623539237,-0.087,,,,0.4421765124
1740465467631242802,-0.084,,,,0.4429468689
1740465467638946367,-0.082,,,,0.4437172254
1740465467646649932,-0.082,,,,0.4444875819
1740465467654353497,-0.087,,,,0.4452579384
1740465467662057062,-0.087,,,,0.4460282949
1740465467669760627,-0.077,,,,0.4467986514
1740465467677464192,-0.07,,,,0.4475690079
1740465467685167757,-0.062,,,,0.4483393644
1740465467692871322,-0.058,,,,0.4491097209
1740465467700574913,-0.065,60.0,1001.0,,0.44988008
1740465467708278129,-0.079,,,,0.4506504016
1740465467715981345,-0.087,,,,0.4514207232
1740465467723684561,-0.087,,,,0.4521910448
1740465467731387777,-0.084,,,,0.4529613664
1740465467739090993,-0.084,,,,0.453731688
1740465467746794209,-0.082,,,,0.4545020096
1740465467754497425,-0.082,,,,0.4552723312
1740465467762200641,-0.082,,,,0.4560426528
1740465467769903857,-0.079,,,,0.4568129744
1740465467777607073,-0.077,,,,0.457583296
1740465467785310289,-0.077,,,,0.4583536176
1740465467793013505,-0.077,,,,0.4591239392
1740465467800716721,-0.077,,,,0.4598942608
1740465467808419937,-0.089,,,,0.4606645824
1740465467816123153,-0.101,,,,0.461434904
1740465467823826369,-0.029,,,,0.4622052256
1740465467831529585,0.174,,,,0.4629755472
1740465467839232801,0.399,,,,0.4637458688
1740465467846936017,0.595,,,,0.4645161904
1740465467854639233,0.779,,,,0.465286512
1740465467862342449,0.518,,,,0.4660568336
1740465467870045665,-0.232,,,,0.4668271552
1740465467877748881,-0.537,,,,0.4675974768
1740465467885452097,-0.222,,,,0.4683677984
1740465467893155313,-0.082,,,,0.46913812
